2025-01-26 18:16:12,371 - INFO - Validation Loss: 1.4642, Validation Accuracy: 46.93%, Precision: 0.44, Recall: 0.47, F1: 0.42
2025-01-26 18:28:45,366 - INFO - Validation Loss: 1.3710, Validation Accuracy: 57.67%, Precision: 0.52, Recall: 0.58, F1: 0.53
2025-01-26 18:29:06,724 - INFO - Validation Loss: 1.3588, Validation Accuracy: 58.57%, Precision: 0.54, Recall: 0.59, F1: 0.55
2025-01-26 18:29:27,987 - INFO - Validation Loss: 1.4781, Validation Accuracy: 57.13%, Precision: 0.52, Recall: 0.57, F1: 0.54
2025-01-26 18:29:49,419 - INFO - Validation Loss: 1.3942, Validation Accuracy: 56.59%, Precision: 0.51, Recall: 0.57, F1: 0.53
2025-01-26 18:30:11,207 - INFO - Validation Loss: 1.3616, Validation Accuracy: 56.86%, Precision: 0.51, Recall: 0.57, F1: 0.51
2025-01-26 18:30:33,060 - INFO - Validation Loss: 1.3281, Validation Accuracy: 58.30%, Precision: 0.53, Recall: 0.58, F1: 0.53
2025-01-26 18:30:54,597 - INFO - Validation Loss: 1.3303, Validation Accuracy: 59.12%, Precision: 0.54, Recall: 0.59, F1: 0.54
2025-01-26 18:31:15,917 - INFO - Validation Loss: 1.4048, Validation Accuracy: 58.03%, Precision: 0.55, Recall: 0.58, F1: 0.54
2025-01-26 18:31:37,442 - INFO - Validation Loss: 1.5191, Validation Accuracy: 56.14%, Precision: 0.52, Recall: 0.56, F1: 0.53
2025-01-26 18:31:58,904 - INFO - Validation Loss: 1.4688, Validation Accuracy: 57.76%, Precision: 0.52, Recall: 0.58, F1: 0.54
2025-01-26 18:32:20,554 - INFO - Validation Loss: 1.5324, Validation Accuracy: 57.67%, Precision: 0.52, Recall: 0.58, F1: 0.54
2025-01-26 18:32:42,113 - INFO - Validation Loss: 1.3945, Validation Accuracy: 56.50%, Precision: 0.50, Recall: 0.56, F1: 0.52
2025-01-26 18:33:04,237 - INFO - Validation Loss: 1.5481, Validation Accuracy: 56.41%, Precision: 0.51, Recall: 0.56, F1: 0.53
