2025-01-13 12:47:15,725 - INFO - Epoch 35: Train Loss = 0.3173, Val Loss = 2.3726, Val Accuracy = 54.51%, Precision = 51.20%, Recall = 54.51%, F1 = 51.48
2025-01-13 12:47:17,644 - INFO - Epoch 36: Train Loss = 0.3215, Val Loss = 2.3246, Val Accuracy = 55.14%, Precision = 52.74%, Recall = 55.14%, F1 = 52.78
2025-01-13 12:47:19,758 - INFO - Epoch 37: Train Loss = 0.3205, Val Loss = 2.4196, Val Accuracy = 57.49%, Precision = 54.05%, Recall = 57.49%, F1 = 53.99
2025-01-13 12:47:21,910 - INFO - Epoch 38: Train Loss = 0.2857, Val Loss = 2.2939, Val Accuracy = 56.50%, Precision = 54.59%, Recall = 56.50%, F1 = 55.13
2025-01-13 12:47:23,946 - INFO - Epoch 39: Train Loss = 0.2901, Val Loss = 2.3511, Val Accuracy = 56.05%, Precision = 54.07%, Recall = 56.05%, F1 = 54.35
2025-01-13 12:47:25,952 - INFO - Epoch 40: Train Loss = 0.2703, Val Loss = 2.5007, Val Accuracy = 55.14%, Precision = 52.81%, Recall = 55.14%, F1 = 52.51
2025-01-13 12:47:27,995 - INFO - Epoch 41: Train Loss = 0.2657, Val Loss = 2.5469, Val Accuracy = 55.96%, Precision = 53.86%, Recall = 55.96%, F1 = 53.75
2025-01-13 12:47:29,912 - INFO - Epoch 42: Train Loss = 0.2581, Val Loss = 2.5317, Val Accuracy = 55.23%, Precision = 52.90%, Recall = 55.23%, F1 = 53.09
2025-01-13 12:47:31,888 - INFO - Epoch 43: Train Loss = 0.2539, Val Loss = 2.4511, Val Accuracy = 55.60%, Precision = 52.47%, Recall = 55.60%, F1 = 53.28
2025-01-13 12:47:33,873 - INFO - Epoch 44: Train Loss = 0.2550, Val Loss = 2.6453, Val Accuracy = 54.69%, Precision = 52.22%, Recall = 54.69%, F1 = 52.48
2025-01-13 12:47:35,849 - INFO - Epoch 45: Train Loss = 0.2457, Val Loss = 2.7515, Val Accuracy = 55.60%, Precision = 51.95%, Recall = 55.60%, F1 = 52.66
2025-01-13 12:47:37,975 - INFO - Epoch 46: Train Loss = 0.2540, Val Loss = 2.6205, Val Accuracy = 52.80%, Precision = 50.77%, Recall = 52.80%, F1 = 51.15
2025-01-13 12:47:40,013 - INFO - Epoch 47: Train Loss = 0.2325, Val Loss = 2.7330, Val Accuracy = 57.31%, Precision = 54.22%, Recall = 57.31%, F1 = 54.63
2025-01-13 12:47:42,091 - INFO - Epoch 48: Train Loss = 0.2221, Val Loss = 2.8290, Val Accuracy = 55.14%, Precision = 52.32%, Recall = 55.14%, F1 = 53.04
2025-01-13 12:47:44,168 - INFO - Epoch 49: Train Loss = 0.2283, Val Loss = 2.8104, Val Accuracy = 56.41%, Precision = 52.91%, Recall = 56.41%, F1 = 53.29
2025-01-13 12:47:46,143 - INFO - Epoch 50: Train Loss = 0.2251, Val Loss = 2.8153, Val Accuracy = 55.23%, Precision = 52.84%, Recall = 55.23%, F1 = 53.66
2025-01-13 12:47:48,244 - INFO - Epoch 51: Train Loss = 0.2150, Val Loss = 2.7341, Val Accuracy = 53.97%, Precision = 52.68%, Recall = 53.97%, F1 = 52.51
2025-01-13 12:47:50,297 - INFO - Epoch 52: Train Loss = 0.2108, Val Loss = 2.8354, Val Accuracy = 55.14%, Precision = 52.48%, Recall = 55.14%, F1 = 52.82
2025-01-13 12:47:52,281 - INFO - Epoch 53: Train Loss = 0.2198, Val Loss = 2.9876, Val Accuracy = 55.32%, Precision = 51.97%, Recall = 55.32%, F1 = 52.39
2025-01-13 12:47:54,303 - INFO - Epoch 54: Train Loss = 0.2023, Val Loss = 3.0629, Val Accuracy = 55.87%, Precision = 52.27%, Recall = 55.87%, F1 = 52.00
2025-01-13 12:47:56,339 - INFO - Epoch 55: Train Loss = 0.1960, Val Loss = 2.7910, Val Accuracy = 56.50%, Precision = 53.91%, Recall = 56.50%, F1 = 54.27
